 
PGA:,  0.51 g
PGV:,  249.59 cm/s
PGD:,  296.88 cm
Arias Intensity:,  330.19 cm/s
Significant duration:,  12.38 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.080	, 0.512
0.1010	, 0.210	, 13.055	, 0.828
0.2010	, 0.922	, 28.835	, 0.919
0.3010	, 3.096	, 64.621	, 1.375
0.4010	, 6.100	, 95.576	, 1.527
0.5010	, 9.234	, 115.812	, 1.481
0.6010	, 10.172	, 106.341	, 1.133
0.7010	, 10.617	, 95.163	, 0.869
0.8010	, 12.928	, 101.408	, 0.811
0.9010	, 15.691	, 109.423	, 0.778
1.0010	, 19.876	, 124.758	, 0.798
1.1010	, 25.721	, 146.787	, 0.854
1.2010	, 28.085	, 146.928	, 0.784
1.3010	, 32.310	, 156.041	, 0.768
1.4010	, 35.846	, 160.761	, 0.735
1.5010	, 39.544	, 165.530	, 0.706
1.6010	, 40.818	, 160.193	, 0.641
1.7010	, 43.124	, 159.293	, 0.600
1.8010	, 47.363	, 165.238	, 0.588
1.9010	, 51.058	, 168.756	, 0.569
2.0010	, 61.996	, 194.668	, 0.623
2.1010	, 73.388	, 219.471	, 0.669
2.2010	, 82.776	, 236.302	, 0.688
2.3010	, 90.077	, 245.968	, 0.685
2.4010	, 100.579	, 263.206	, 0.702
2.5010	, 113.516	, 285.182	, 0.730
2.6010	, 119.267	, 288.110	, 0.709
2.7010	, 117.219	, 272.681	, 0.647
2.8010	, 111.412	, 249.918	, 0.571
2.9010	, 115.213	, 249.537	, 0.551
3.0010	, 118.915	, 248.973	, 0.531
3.1010	, 122.346	, 247.894	, 0.512
3.2010	, 125.072	, 245.501	, 0.491
3.3010	, 126.779	, 241.314	, 0.468
3.4010	, 127.073	, 234.761	, 0.442
3.5010	, 134.098	, 240.664	, 0.440
3.6010	, 142.677	, 248.949	, 0.443
3.7010	, 151.167	, 256.636	, 0.444
3.8010	, 159.398	, 263.490	, 0.444
3.9010	, 167.233	, 269.356	, 0.442
