 
PGA:,  0.36 g
PGV:,  151.19 cm/s
PGD:,  209.74 cm
Arias Intensity:,  286.35 cm/s
Significant duration:,  16.73 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.056	, 0.358
0.1010	, 0.097	, 6.034	, 0.383
0.2010	, 0.466	, 14.558	, 0.464
0.3010	, 1.062	, 22.172	, 0.472
0.4010	, 2.210	, 34.633	, 0.553
0.5010	, 3.553	, 44.565	, 0.570
0.6010	, 6.074	, 63.498	, 0.677
0.7010	, 7.276	, 65.220	, 0.596
0.8010	, 9.415	, 73.854	, 0.591
0.9010	, 16.267	, 113.442	, 0.806
1.0010	, 23.378	, 146.740	, 0.939
1.1010	, 29.103	, 166.083	, 0.966
1.2010	, 33.888	, 177.288	, 0.945
1.3010	, 39.631	, 191.400	, 0.942
1.4010	, 41.819	, 187.551	, 0.857
1.5010	, 47.713	, 199.725	, 0.852
1.6010	, 55.490	, 217.774	, 0.871
1.7010	, 60.933	, 225.075	, 0.847
1.8010	, 65.461	, 228.374	, 0.812
1.9010	, 70.026	, 231.448	, 0.780
2.0010	, 74.065	, 232.567	, 0.744
2.1010	, 83.007	, 248.239	, 0.757
2.2010	, 93.117	, 265.821	, 0.774
2.3010	, 100.689	, 274.944	, 0.765
2.4010	, 105.339	, 275.663	, 0.735
2.5010	, 106.795	, 268.299	, 0.687
2.6010	, 103.998	, 251.226	, 0.619
2.7010	, 103.131	, 239.907	, 0.569
2.8010	, 105.643	, 236.978	, 0.542
2.9010	, 107.445	, 232.712	, 0.514
3.0010	, 108.653	, 227.487	, 0.486
3.1010	, 109.591	, 222.051	, 0.459
3.2010	, 110.558	, 217.013	, 0.434
3.3010	, 111.768	, 212.741	, 0.413
3.4010	, 113.266	, 209.254	, 0.394
3.5010	, 115.000	, 206.388	, 0.378
3.6010	, 116.865	, 203.912	, 0.363
3.7010	, 118.732	, 201.571	, 0.349
3.8010	, 120.453	, 199.113	, 0.336
3.9010	, 121.932	, 196.391	, 0.322
4.0010	, 123.766	, 194.362	, 0.311
4.1010	, 132.576	, 203.121	, 0.317
4.2010	, 146.427	, 219.002	, 0.334
4.3010	, 159.211	, 232.587	, 0.346
4.4010	, 170.825	, 243.883	, 0.355
4.5010	, 181.148	, 252.874	, 0.360
4.6010	, 190.294	, 259.868	, 0.362
4.7010	, 198.431	, 265.215	, 0.361
4.8010	, 205.631	, 269.115	, 0.359
4.9010	, 212.013	, 271.805	, 0.355
5.0010	, 217.850	, 273.704	, 0.351
5.1010	, 223.331	, 275.089	, 0.345
5.2010	, 228.656	, 276.233	, 0.340
5.3010	, 233.775	, 277.090	, 0.335
5.4010	, 238.472	, 277.424	, 0.329
5.5010	, 243.031	, 277.587	, 0.323
5.6010	, 247.832	, 278.017	, 0.318
5.7010	, 252.482	, 278.265	, 0.313
5.8010	, 256.675	, 278.010	, 0.307
5.9010	, 260.881	, 277.777	, 0.301
6.0010	, 265.075	, 277.539	, 0.296
6.1010	, 269.108	, 277.143	, 0.291
6.2010	, 272.997	, 276.615	, 0.286
6.3010	, 276.754	, 275.972	, 0.281
6.4010	, 280.378	, 275.218	, 0.275
6.5010	, 283.870	, 274.359	, 0.270
6.6010	, 287.229	, 273.400	, 0.265
6.7010	, 290.455	, 272.345	, 0.260
6.8010	, 293.549	, 271.199	, 0.255
6.9010	, 296.518	, 269.972	, 0.251
7.0010	, 299.373	, 268.678	, 0.246
7.1010	, 302.127	, 267.332	, 0.241
7.2010	, 304.797	, 265.949	, 0.237
7.3010	, 307.406	, 264.551	, 0.232
7.4010	, 309.974	, 263.157	, 0.228
7.5010	, 312.525	, 261.786	, 0.224
7.6010	, 315.071	, 260.446	, 0.219
7.7010	, 317.612	, 259.137	, 0.216
7.8010	, 320.129	, 257.842	, 0.212
7.9010	, 322.601	, 256.545	, 0.208
8.0010	, 325.009	, 255.229	, 0.204
8.1010	, 327.337	, 253.885	, 0.201
8.2010	, 329.575	, 252.503	, 0.197
8.3010	, 331.710	, 251.078	, 0.194
8.4010	, 333.735	, 249.603	, 0.190
8.5010	, 335.642	, 248.076	, 0.187
8.6010	, 337.429	, 246.498	, 0.184
8.7010	, 339.093	, 244.866	, 0.180
8.8010	, 340.630	, 243.182	, 0.177
8.9010	, 342.044	, 241.447	, 0.174
9.0010	, 343.334	, 239.665	, 0.171
9.1010	, 344.508	, 237.843	, 0.167
9.2010	, 345.579	, 235.989	, 0.164
9.3010	, 346.560	, 234.115	, 0.161
9.4010	, 347.466	, 232.230	, 0.158
9.5010	, 348.317	, 230.348	, 0.155
9.6010	, 349.127	, 228.479	, 0.152
9.7010	, 349.904	, 226.627	, 0.150
9.8010	, 350.644	, 224.789	, 0.147
9.9010	, 351.342	, 222.962	, 0.144
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
time [s]	accel. [g]	vel. [cm/s]	displ. [cm]	AI
0.000	-0.0001937	0.0000000	0.0000000	0.0000000
0.005	-0.0001941	-0.0009511	-0.0000024	0.0000000
0.010	-0.0001946	-0.0019045	-0.0000095	0.0000000
